Date,Open,High,Low,Close,Volume
10/17/2013 16:00:00,1720.17,1733.45,1714.12,1733.15,0
10/18/2013 16:00:00,1736.72,1745.31,1735.74,1744.5,0
10/21/2013 16:00:00,1745.2,1747.79,1740.67,1744.66,0
10/22/2013 16:00:00,1746.48,1759.33,1746.48,1754.67,0
10/23/2013 16:00:00,1752.27,1752.27,1740.5,1746.38,0
10/24/2013 16:00:00,1747.48,1753.94,1745.5,1752.07,0
10/25/2013 16:00:00,1756.01,1759.82,1752.45,1759.77,0
10/28/2013 16:00:00,1759.42,1764.99,1757.67,1762.11,0
10/29/2013 16:00:00,1762.93,1772.09,1762.93,1771.95,0
10/30/2013 16:00:00,1772.27,1775.22,1757.24,1763.31,0
10/31/2013 16:00:00,1763.24,1768.53,1755.72,1756.54,0
11/1/2013 16:00:00,1758.7,1765.67,1752.7,1761.64,0
11/4/2013 16:00:00,1763.4,1768.78,1761.56,1767.93,0
11/5/2013 16:00:00,1765.67,1767.03,1755.76,1762.97,0
11/6/2013 16:00:00,1765,1773.74,1764.4,1770.49,0
11/7/2013 16:00:00,1770.74,1774.54,1746.2,1747.15,0
11/8/2013 16:00:00,1748.37,1770.78,1747.63,1770.61,0
11/11/2013 16:00:00,1769.96,1773.44,1767.85,1771.89,0
11/12/2013 16:00:00,1769.51,1771.78,1762.29,1767.69,0
11/13/2013 16:00:00,1764.37,1782,1760.64,1782,0
11/14/2013 16:00:00,1782.75,1791.53,1780.22,1790.62,0
11/15/2013 16:00:00,1790.66,1798.22,1790.66,1798.18,0
11/18/2013 16:00:00,1798.82,1802.33,1788,1791.53,0
11/19/2013 16:00:00,1790.79,1795.51,1784.72,1787.87,0
11/20/2013 16:00:00,1789.59,1795.73,1777.23,1781.37,0
11/21/2013 16:00:00,1783.52,1797.16,1783.52,1795.85,0
11/22/2013 16:00:00,1797.21,1804.84,1794.7,1804.76,0
11/25/2013 16:00:00,1806.33,1808.1,1800.58,1802.48,0
11/26/2013 16:00:00,1802.87,1808.42,1800.77,1802.75,0
11/27/2013 16:00:00,1803.48,1808.27,1802.77,1807.23,0
11/29/2013 16:00:00,1808.69,1813.55,1803.98,1805.81,0
12/2/2013 16:00:00,1806.55,1810.02,1798.6,1800.9,0
12/3/2013 16:00:00,1800.1,1800.1,1787.85,1795.15,0
12/4/2013 16:00:00,1793.15,1799.8,1779.09,1792.81,0
12/5/2013 16:00:00,1792.82,1792.82,1783.38,1785.03,0
12/6/2013 16:00:00,1788.36,1806.04,1788.36,1805.09,0
12/9/2013 16:00:00,1806.21,1811.52,1806.21,1808.37,0
12/10/2013 16:00:00,1807.6,1808.52,1801.75,1802.62,0
12/11/2013 16:00:00,1802.76,1802.97,1780.09,1782.22,0
12/12/2013 16:00:00,1781.71,1782.99,1772.28,1775.5,0
12/13/2013 16:00:00,1777.98,1780.92,1772.45,1775.32,0
12/16/2013 16:00:00,1777.48,1792.22,1777.48,1786.54,0
12/17/2013 16:00:00,1786.47,1786.77,1777.05,1781,0
12/18/2013 16:00:00,1781.46,1811.08,1767.99,1810.65,0
12/19/2013 16:00:00,1809,1810.88,1801.35,1809.6,0
12/20/2013 16:00:00,1810.39,1823.75,1810.25,1818.31,0
12/23/2013 16:00:00,1822.92,1829.75,1822.92,1827.99,0
12/24/2013 16:00:00,1828.02,1833.32,1828.02,1833.32,0
12/26/2013 16:00:00,1834.96,1842.84,1834.96,1842.02,0
12/27/2013 16:00:00,1842.97,1844.89,1839.81,1841.4,0
12/30/2013 16:00:00,1841.47,1842.47,1838.77,1841.07,0
12/31/2013 16:00:00,1842.61,1849.44,1842.41,1848.36,0
1/2/2014 16:00:00,1845.86,1845.86,1827.74,1831.98,0
1/3/2014 16:00:00,1833.21,1838.24,1829.13,1831.37,0
1/6/2014 16:00:00,1832.31,1837.16,1823.73,1826.77,0
1/7/2014 16:00:00,1828.71,1840.1,1828.71,1837.88,0
1/8/2014 16:00:00,1837.9,1840.02,1831.4,1837.49,0
1/9/2014 16:00:00,1839,1843.23,1830.38,1838.13,0
1/10/2014 16:00:00,1840.06,1843.15,1832.43,1842.37,0
1/13/2014 16:00:00,1841.26,1843.45,1815.52,1819.2,0
1/14/2014 16:00:00,1821.36,1839.26,1821.36,1838.88,0
1/15/2014 16:00:00,1840.52,1850.84,1840.52,1848.38,0
1/16/2014 16:00:00,1847.99,1847.99,1840.3,1845.89,0
1/17/2014 16:00:00,1844.23,1846.04,1835.23,1838.7,0
1/21/2014 16:00:00,1842.54,1843.81,1840.88,1843.8,0
1/22/2014 16:00:00,1844.71,1846.87,1840.88,1844.86,0
1/23/2014 16:00:00,1842.29,1842.29,1820.06,1828.46,0
1/24/2014 16:00:00,1826.96,1826.96,1790.29,1790.29,0
1/27/2014 16:00:00,1791.03,1795.98,1772.88,1781.56,0
1/28/2014 16:00:00,1783,1793.87,1779.49,1792.5,0
1/29/2014 16:00:00,1790.15,1790.15,1770.45,1774.2,0
1/30/2014 16:00:00,1777.17,1798.77,1777.17,1794.19,0
1/31/2014 16:00:00,1790.88,1793.88,1772.26,1782.59,0
2/3/2014 16:00:00,1782.68,1784.83,1739.66,1741.89,0
2/4/2014 16:00:00,1743.82,1758.73,1743.82,1755.2,0
2/5/2014 16:00:00,1753.38,1755.79,1737.92,1751.64,0
2/6/2014 16:00:00,1752.99,1774.06,1752.99,1773.43,0
2/7/2014 16:00:00,1776.01,1798.03,1776.01,1797.02,0
2/10/2014 16:00:00,1796.2,1799.94,1791.83,1799.84,0
2/11/2014 16:00:00,1800.45,1823.54,1800.41,1819.75,0
2/12/2014 16:00:00,1820.12,1826.55,1815.97,1819.26,0
2/13/2014 16:00:00,1814.82,1830.25,1809.22,1829.83,0
2/14/2014 16:00:00,1828.46,1841.65,1825.59,1838.63,0
2/18/2014 16:00:00,1839.03,1842.87,1835.01,1840.76,0
2/20/2014 16:00:00,1829.24,1842.79,1824.58,1839.78,0
2/21/2014 16:00:00,1841.07,1846.13,1835.6,1836.25,0
2/24/2014 16:00:00,1836.78,1858.71,1836.78,1847.61,0
2/25/2014 16:00:00,1847.66,1852.91,1840.19,1845.12,0
2/26/2014 16:00:00,1845.79,1852.65,1840.66,1845.16,0
2/27/2014 16:00:00,1844.9,1854.53,1841.13,1854.29,0
2/28/2014 16:00:00,1855.12,1867.92,1847.67,1859.45,0
3/3/2014 16:00:00,1857.68,1857.68,1834.44,1845.73,0
3/4/2014 16:00:00,1849.23,1876.23,1849.23,1873.91,0
3/5/2014 16:00:00,1874.05,1876.53,1871.11,1873.81,0
3/6/2014 16:00:00,1874.18,1881.94,1874.18,1877.03,0
3/7/2014 16:00:00,1878.52,1883.57,1870.56,1878.04,0
3/10/2014 16:00:00,1877.86,1877.87,1867.04,1877.17,0
3/11/2014 16:00:00,1878.26,1882.35,1863.88,1867.63,0
3/12/2014 16:00:00,1866.15,1868.38,1854.38,1868.2,0
3/13/2014 16:00:00,1869.06,1874.4,1841.86,1846.34,0
3/14/2014 16:00:00,1845.07,1852.44,1839.57,1841.13,0
3/17/2014 16:00:00,1842.81,1862.3,1842.81,1858.83,0
3/18/2014 16:00:00,1858.92,1873.76,1858.92,1872.25,0
3/19/2014 16:00:00,1872.25,1874.14,1850.35,1860.77,0
3/20/2014 16:00:00,1860.09,1873.49,1854.63,1872.01,0
3/21/2014 16:00:00,1874.53,1883.97,1863.46,1866.4,0
3/24/2014 16:00:00,1867.67,1873.34,1849.69,1857.44,0
3/25/2014 16:00:00,1859.48,1871.87,1855.96,1865.62,0
3/26/2014 16:00:00,1867.09,1875.92,1852.56,1852.56,0
3/27/2014 16:00:00,1852.11,1855.55,1842.11,1849.04,0
3/28/2014 16:00:00,1850.07,1866.63,1850.07,1857.62,0
3/31/2014 16:00:00,1859.16,1875.18,1859.16,1872.34,0
4/1/2014 16:00:00,1873.96,1885.84,1873.96,1885.52,0
4/2/2014 16:00:00,1886.61,1893.17,1883.79,1890.9,0
4/3/2014 16:00:00,1891.43,1893.8,1882.65,1888.77,0
4/4/2014 16:00:00,1890.25,1897.28,1863.26,1865.09,0
4/7/2014 16:00:00,1863.92,1864.04,1841.48,1845.04,0
4/8/2014 16:00:00,1845.48,1854.95,1837.49,1851.96,0
4/9/2014 16:00:00,1852.64,1872.43,1852.38,1872.18,0
4/10/2014 16:00:00,1872.28,1872.53,1830.87,1833.08,0
4/11/2014 16:00:00,1830.65,1835.07,1814.36,1815.69,0
4/14/2014 16:00:00,1818.18,1834.19,1815.8,1830.61,0
4/15/2014 16:00:00,1831.45,1844.02,1816.29,1842.98,0
4/16/2014 16:00:00,1846.01,1862.31,1846.01,1862.31,0
4/17/2014 16:00:00,1861.73,1869.63,1856.72,1864.85,0
4/21/2014 16:00:00,1865.79,1871.89,1863.18,1871.89,0
4/22/2014 16:00:00,1872.57,1884.89,1872.57,1879.55,0
4/23/2014 16:00:00,1879.32,1879.75,1873.91,1875.39,0
4/24/2014 16:00:00,1881.97,1884.06,1870.24,1878.61,0
4/25/2014 16:00:00,1877.72,1877.72,1859.7,1863.4,0
4/28/2014 16:00:00,1865,1877.01,1850.61,1869.43,0
4/29/2014 16:00:00,1870.78,1880.6,1870.78,1878.33,0
4/30/2014 16:00:00,1877.1,1885.2,1872.69,1883.95,0
5/1/2014 16:00:00,1884.39,1888.59,1878.04,1883.68,0
5/2/2014 16:00:00,1885.3,1891.33,1878.5,1881.14,0
5/5/2014 16:00:00,1879.45,1885.51,1866.77,1884.66,0
5/6/2014 16:00:00,1883.69,1883.69,1867.72,1867.72,0
5/7/2014 16:00:00,1868.53,1878.83,1859.79,1878.21,0
5/8/2014 16:00:00,1877.39,1889.07,1870.05,1875.63,0
5/9/2014 16:00:00,1875.27,1878.57,1867.02,1878.48,0
5/12/2014 16:00:00,1880.03,1897.13,1880.03,1896.65,0
5/13/2014 16:00:00,1896.75,1902.17,1896.06,1897.45,0
5/14/2014 16:00:00,1897.13,1897.13,1885.77,1888.53,0
5/15/2014 16:00:00,1888.16,1888.16,1862.36,1870.85,0
5/16/2014 16:00:00,1871.19,1878.28,1864.82,1877.86,0
5/19/2014 16:00:00,1876.66,1886,1872.42,1885.08,0
5/20/2014 16:00:00,1884.88,1884.88,1868.14,1872.83,0
5/21/2014 16:00:00,1873.34,1888.8,1873.34,1888.03,0
5/22/2014 16:00:00,1888.19,1896.33,1885.39,1892.49,0
5/23/2014 16:00:00,1893.32,1901.26,1893.32,1900.53,0
5/27/2014 16:00:00,1902.01,1912.28,1902.01,1911.91,0
5/28/2014 16:00:00,1911.77,1914.46,1907.3,1909.78,0
5/29/2014 16:00:00,1910.6,1920.03,1909.82,1920.03,0
5/30/2014 16:00:00,1920.33,1924.03,1916.64,1923.57,0
6/2/2014 16:00:00,1923.87,1925.88,1915.98,1924.97,0
6/3/2014 16:00:00,1923.07,1925.07,1918.79,1924.24,0
6/4/2014 16:00:00,1923.06,1928.63,1918.6,1927.88,0
6/5/2014 16:00:00,1928.52,1941.74,1922.93,1940.46,0
6/6/2014 16:00:00,1942.41,1949.44,1942.41,1949.44,0
6/9/2014 16:00:00,1948.97,1955.55,1947.16,1951.27,0
6/10/2014 16:00:00,1950.34,1950.86,1944.64,1950.79,0
6/11/2014 16:00:00,1949.37,1949.37,1940.08,1943.89,0
6/12/2014 16:00:00,1943.35,1943.35,1925.78,1930.11,0
6/13/2014 16:00:00,1930.8,1937.3,1927.69,1936.16,0
6/16/2014 16:00:00,1934.84,1941.15,1930.91,1937.78,0
6/17/2014 16:00:00,1937.15,1943.69,1933.55,1941.99,0
6/18/2014 16:00:00,1942.73,1957.74,1939.29,1956.98,0
6/19/2014 16:00:00,1957.5,1959.87,1952.26,1959.48,0
6/20/2014 16:00:00,1960.45,1963.91,1959.17,1962.87,0
6/23/2014 16:00:00,1962.92,1963.74,1958.89,1962.61,0
6/24/2014 16:00:00,1961.97,1968.17,1948.34,1949.98,0
6/25/2014 16:00:00,1949.27,1960.83,1947.49,1959.53,0
6/26/2014 16:00:00,1959.89,1959.89,1944.69,1957.22,0
6/27/2014 16:00:00,1956.56,1961.47,1952.18,1960.96,0
6/30/2014 16:00:00,1960.79,1964.24,1958.22,1960.23,0
7/1/2014 16:00:00,1962.29,1978.58,1962.29,1973.32,0
7/2/2014 16:00:00,1973.06,1976.67,1972.58,1974.62,0
7/3/2014 16:00:00,1975.88,1985.59,1975.88,1985.44,0
7/7/2014 16:00:00,1984.22,1984.22,1974.88,1977.65,0
7/8/2014 16:00:00,1976.39,1976.39,1959.46,1963.71,0
7/9/2014 16:00:00,1965.1,1974.15,1965.1,1972.83,0
7/10/2014 16:00:00,1966.67,1969.84,1952.86,1964.68,0
7/11/2014 16:00:00,1965.76,1968.67,1959.63,1967.57,0
7/14/2014 16:00:00,1969.86,1979.85,1969.86,1977.1,0
7/15/2014 16:00:00,1977.36,1982.52,1965.34,1973.28,0
7/16/2014 16:00:00,1976.35,1983.94,1975.67,1981.57,0
7/17/2014 16:00:00,1979.75,1981.8,1955.59,1958.12,0
7/18/2014 16:00:00,1961.54,1979.91,1960.82,1978.22,0
7/21/2014 16:00:00,1976.93,1976.93,1965.77,1973.63,0
7/22/2014 16:00:00,1975.65,1986.24,1975.65,1983.53,0
7/23/2014 16:00:00,1985.32,1989.23,1982.44,1987.01,0
7/24/2014 16:00:00,1988.07,1991.39,1985.79,1987.98,0
7/25/2014 16:00:00,1984.6,1984.6,1974.37,1978.34,0
7/28/2014 16:00:00,1978.25,1981.52,1967.31,1978.91,0
7/29/2014 16:00:00,1980.03,1984.85,1969.95,1969.95,0
7/30/2014 16:00:00,1973.21,1978.9,1962.75,1970.07,0
7/31/2014 16:00:00,1965.14,1965.14,1930.67,1930.67,0
8/1/2014 16:00:00,1929.8,1937.35,1916.37,1925.15,0
8/4/2014 16:00:00,1926.62,1942.92,1921.2,1938.99,0
8/5/2014 16:00:00,1936.34,1936.34,1914.3,1920.21,0
8/6/2014 16:00:00,1917.29,1927.91,1911.45,1920.24,0
8/7/2014 16:00:00,1923.03,1928.89,1904.78,1909.57,0
8/8/2014 16:00:00,1910.35,1932.38,1909.01,1931.59,0
8/11/2014 16:00:00,1933.43,1944.9,1933.43,1936.92,0
8/12/2014 16:00:00,1935.73,1939.65,1928.29,1933.75,0
8/13/2014 16:00:00,1935.6,1948.41,1935.6,1946.72,0
8/14/2014 16:00:00,1947.41,1955.23,1947.41,1955.18,0
8/15/2014 16:00:00,1958.87,1964.04,1941.5,1955.06,0
8/18/2014 16:00:00,1958.36,1971.99,1958.36,1971.74,0
8/19/2014 16:00:00,1972.73,1982.57,1972.73,1981.6,0
8/20/2014 16:00:00,1980.46,1988.57,1977.68,1986.51,0
8/21/2014 16:00:00,1986.82,1994.76,1986.82,1992.37,0
8/22/2014 16:00:00,1992.6,1993.54,1984.76,1988.4,0
8/25/2014 16:00:00,1988.97,2001.95,1988.51,1997.92,0
8/26/2014 16:00:00,1998.59,2005.04,1998.59,2000.02,0
8/27/2014 16:00:00,2000.54,2002.14,1996.2,2000.12,0
8/28/2014 16:00:00,1997.42,1998.55,1990.52,1996.74,0
8/29/2014 16:00:00,1998.45,2003.38,1994.65,2003.37,0
9/2/2014 16:00:00,2004.07,2006.12,1994.85,2002.28,0
9/3/2014 16:00:00,2003.57,2009.28,1998.14,2000.72,0
9/4/2014 16:00:00,2001.67,2011.17,1992.54,1997.65,0
9/5/2014 16:00:00,1998,2007.71,1990.1,2007.71,0
9/8/2014 16:00:00,2007.17,2007.17,1995.6,2001.54,0
9/9/2014 16:00:00,2000.73,2001.01,1984.61,1988.44,0
9/10/2014 16:00:00,1988.41,1996.66,1982.99,1995.69,0
9/11/2014 16:00:00,1992.85,1997.65,1985.93,1997.45,0
9/12/2014 16:00:00,1996.74,1996.74,1980.26,1985.54,0
9/15/2014 16:00:00,1996.74,1996.74,1978.48,1984.13,0
9/16/2014 16:00:00,1981.93,2002.28,1979.06,1998.98,0
9/17/2014 16:00:00,1999.3,2010.74,1993.29,2001.57,0
9/18/2014 16:00:00,2003.07,2012.34,2003.07,2011.36,0
9/19/2014 16:00:00,2012.74,2019.26,2006.59,2010.4,0
9/22/2014 16:00:00,2009.08,2009.08,1991.01,1994.29,0
9/23/2014 16:00:00,1992.78,1995.41,1982.77,1982.77,0
9/24/2014 16:00:00,1983.34,1999.79,1978.63,1998.3,0
9/25/2014 16:00:00,1997.32,1997.32,1965.99,1965.99,0
9/26/2014 16:00:00,1966.22,1986.37,1966.22,1982.85,0
9/29/2014 16:00:00,1978.96,1981.28,1964.04,1977.8,0
9/30/2014 16:00:00,1978.21,1985.17,1968.96,1972.29,0
10/1/2014 16:00:00,1971.44,1971.44,1941.72,1946.16,0
10/2/2014 16:00:00,1945.83,1952.32,1926.03,1946.17,0
10/3/2014 16:00:00,1948.12,1971.19,1948.12,1967.9,0
10/6/2014 16:00:00,1970.01,1977.84,1958.43,1964.82,0
10/7/2014 16:00:00,1962.36,1962.36,1934.87,1935.1,0
10/8/2014 16:00:00,1935.55,1970.36,1925.25,1968.89,0
10/9/2014 16:00:00,1967.68,1967.68,1927.56,1928.21,0
10/10/2014 16:00:00,1925.63,1936.98,1906.05,1906.13,0
10/13/2014 16:00:00,1905.65,1912.09,1874.14,1874.74,0
10/14/2014 16:00:00,1877.11,1898.71,1871.79,1877.7,0
10/15/2014 16:00:00,1874.18,1874.18,1820.66,1862.49,0
10/16/2014 16:00:00,1855.95,1876.01,1835.02,1862.76,0
10/17/2014 16:00:00,1864.91,1898.16,1864.91,1886.76,0
10/20/2014 16:00:00,1885.62,1905.03,1882.3,1904.01,0
10/21/2014 16:00:00,1909.38,1942.45,1909.38,1941.28,0
10/22/2014 16:00:00,1941.29,1949.31,1926.83,1927.11,0
10/23/2014 16:00:00,1931.02,1961.95,1931.02,1950.82,0
10/24/2014 16:00:00,1951.59,1965.27,1946.27,1964.58,0
10/27/2014 16:00:00,1962.97,1964.64,1951.37,1961.63,0
10/28/2014 16:00:00,1964.14,1985.05,1964.14,1985.05,0
10/29/2014 16:00:00,1983.29,1991.4,1969.04,1982.3,0
10/30/2014 16:00:00,1979.49,1999.4,1974.75,1994.65,0
10/31/2014 16:00:00,2001.2,2018.19,2001.2,2018.05,0
11/3/2014 16:00:00,2018.21,2024.46,2013.68,2017.81,0
11/4/2014 16:00:00,2015.81,2015.98,2001.01,2012.1,0
11/5/2014 16:00:00,2015.29,2023.77,2014.42,2023.57,0
11/6/2014 16:00:00,2023.33,2031.61,2015.86,2031.21,0
11/7/2014 16:00:00,2032.36,2034.26,2025.07,2031.92,0
11/10/2014 16:00:00,2032.01,2038.7,2030.17,2038.26,0
11/11/2014 16:00:00,2038.2,2041.28,2035.28,2039.68,0
11/12/2014 16:00:00,2037.75,2040.33,2031.95,2038.25,0
11/13/2014 16:00:00,2039.21,2046.18,2030.44,2039.33,0
11/14/2014 16:00:00,2039.74,2042.22,2035.2,2039.82,0
11/17/2014 16:00:00,2038.29,2043.07,2034.46,2041.32,0
11/18/2014 16:00:00,2041.48,2056.08,2041.48,2051.8,0
11/19/2014 16:00:00,2051.16,2052.14,2040.37,2048.72,0
11/20/2014 16:00:00,2045.87,2053.84,2040.49,2052.75,0
11/21/2014 16:00:00,2057.46,2071.46,2056.75,2063.5,0
11/24/2014 16:00:00,2065.07,2070.17,2065.07,2069.41,0
11/25/2014 16:00:00,2070.15,2074.21,2064.75,2067.03,0
11/26/2014 16:00:00,2067.36,2073.29,2066.62,2072.83,0
11/28/2014 16:00:00,2074.78,2075.76,2065.06,2067.56,0
12/1/2014 16:00:00,2065.78,2065.78,2049.57,2053.44,0
12/2/2014 16:00:00,2053.77,2068.77,2053.77,2066.55,0
12/3/2014 16:00:00,2067.45,2076.28,2066.65,2074.33,0
12/4/2014 16:00:00,2073.64,2077.34,2062.34,2071.92,0
12/5/2014 16:00:00,2072.78,2079.47,2070.81,2075.37,0
12/8/2014 16:00:00,2074.84,2075.78,2054.27,2060.31,0
12/9/2014 16:00:00,2056.55,2060.6,2034.17,2059.82,0
12/10/2014 16:00:00,2058.86,2058.86,2024.26,2026.14,0
12/11/2014 16:00:00,2027.92,2055.53,2027.92,2035.33,0
12/12/2014 16:00:00,2030.36,2032.25,2002.33,2002.33,0
12/15/2014 16:00:00,2005.03,2018.69,1982.26,1989.63,0
12/16/2014 16:00:00,1986.71,2016.89,1972.56,1972.74,0
12/17/2014 16:00:00,1973.77,2016.75,1973.77,2012.89,0
12/18/2014 16:00:00,2018.98,2061.23,2018.98,2061.23,0
12/19/2014 16:00:00,2061.04,2077.85,2061.03,2070.65,0
12/22/2014 16:00:00,2069.28,2078.76,2069.28,2078.54,0
12/23/2014 16:00:00,2081.48,2086.73,2079.77,2082.17,0
12/24/2014 16:00:00,2083.25,2087.56,2081.86,2081.88,0
12/26/2014 16:00:00,2084.3,2092.7,2084.3,2088.77,0
12/29/2014 16:00:00,2087.63,2093.55,2085.75,2090.57,0
12/30/2014 16:00:00,2088.49,2088.49,2079.53,2080.35,0
12/31/2014 16:00:00,2082.11,2085.58,2057.94,2058.9,0
1/2/2015 16:00:00,2058.9,2072.36,2046.04,2058.2,0
1/5/2015 16:00:00,2054.44,2054.44,2017.34,2020.58,0
1/6/2015 16:00:00,2022.15,2030.25,1992.44,2002.61,0
1/7/2015 16:00:00,2005.55,2029.61,2005.55,2025.9,0
1/8/2015 16:00:00,2030.61,2064.08,2030.61,2062.14,0
1/9/2015 16:00:00,2063.45,2064.43,2038.33,2044.81,0
1/12/2015 16:00:00,2046.13,2049.3,2022.58,2028.26,0
1/13/2015 16:00:00,2031.58,2056.93,2008.25,2023.03,0
1/14/2015 16:00:00,2018.4,2018.4,1988.44,2011.27,0
1/15/2015 16:00:00,2013.75,2021.35,1991.47,1992.67,0
1/16/2015 16:00:00,1992.25,2020.46,1988.12,2019.42,0
1/20/2015 16:00:00,2020.76,2028.94,2004.49,2022.55,0
1/21/2015 16:00:00,2020.19,2038.29,2012.04,2032.12,0
1/22/2015 16:00:00,2034.3,2064.62,2026.38,2063.15,0
1/23/2015 16:00:00,2062.98,2062.98,2050.54,2051.82,0
1/26/2015 16:00:00,2050.42,2057.62,2040.97,2057.09,0
1/27/2015 16:00:00,2047.86,2047.86,2019.91,2029.55,0
1/28/2015 16:00:00,2032.34,2042.49,2001.49,2002.16,0
1/29/2015 16:00:00,2002.45,2024.64,1989.18,2021.25,0
1/30/2015 16:00:00,2019.35,2023.32,1993.38,1994.99,0
2/2/2015 16:00:00,1996.67,2021.66,1980.9,2020.85,0
2/3/2015 16:00:00,2022.71,2050.3,2022.71,2050.03,0
2/4/2015 16:00:00,2048.86,2054.74,2036.72,2041.51,0
2/5/2015 16:00:00,2043.45,2063.55,2043.45,2062.52,0
2/6/2015 16:00:00,2062.28,2072.4,2049.97,2055.47,0
2/9/2015 16:00:00,2053.47,2056.16,2041.88,2046.74,0
2/10/2015 16:00:00,2049.38,2070.86,2048.62,2068.59,0
2/11/2015 16:00:00,2068.55,2073.48,2057.99,2068.53,0
2/12/2015 16:00:00,2069.98,2088.53,2069.98,2088.48,0
2/13/2015 16:00:00,2088.78,2097.03,2086.7,2096.99,0
2/17/2015 16:00:00,2096.47,2101.3,2089.8,2100.34,0
2/18/2015 16:00:00,2099.16,2100.23,2092.15,2099.68,0
2/19/2015 16:00:00,2099.25,2102.13,2090.79,2097.45,0
2/20/2015 16:00:00,2097.65,2110.61,2085.44,2110.3,0
2/23/2015 16:00:00,2109.83,2110.05,2103,2109.66,0
2/24/2015 16:00:00,2109.1,2117.94,2105.87,2115.48,0
2/25/2015 16:00:00,2115.3,2119.59,2109.89,2113.86,0
2/26/2015 16:00:00,2113.91,2113.91,2103.76,2110.74,0
2/27/2015 16:00:00,2110.88,2112.74,2103.75,2104.5,0
3/2/2015 16:00:00,2105.23,2117.52,2104.5,2117.39,0
3/3/2015 16:00:00,2115.76,2115.76,2098.26,2107.78,0
3/4/2015 16:00:00,2107.72,2107.72,2087.62,2098.53,0
3/5/2015 16:00:00,2098.54,2104.25,2095.22,2101.04,0
3/6/2015 16:00:00,2100.91,2100.91,2067.27,2071.26,0
3/9/2015 16:00:00,2072.25,2083.49,2072.21,2079.43,0
3/10/2015 16:00:00,2076.14,2076.14,2044.16,2044.16,0
3/11/2015 16:00:00,2044.69,2050.08,2039.69,2040.24,0
3/12/2015 16:00:00,2041.1,2066.41,2041.1,2065.95,0
3/13/2015 16:00:00,2064.56,2064.56,2041.17,2053.4,0
3/16/2015 16:00:00,2055.35,2081.41,2055.35,2081.19,0
3/17/2015 16:00:00,2080.59,2080.59,2065.08,2074.28,0
3/18/2015 16:00:00,2072.84,2106.85,2061.23,2099.5,0
3/19/2015 16:00:00,2098.69,2098.69,2085.56,2089.27,0
3/20/2015 16:00:00,2090.32,2113.92,2090.32,2108.1,0
3/23/2015 16:00:00,2107.99,2114.86,2104.42,2104.42,0
3/24/2015 16:00:00,2103.94,2107.63,2091.5,2091.5,0
3/25/2015 16:00:00,2093.1,2097.43,2061.05,2061.05,0
3/26/2015 16:00:00,2059.94,2067.15,2045.5,2056.15,0
3/27/2015 16:00:00,2055.78,2062.83,2052.96,2061.02,0
3/30/2015 16:00:00,2064.11,2088.97,2064.11,2086.24,0
3/31/2015 16:00:00,2084.05,2084.05,2067.04,2067.89,0
4/1/2015 16:00:00,2067.63,2067.63,2048.38,2059.69,0
4/2/2015 16:00:00,2060.03,2072.17,2057.32,2066.96,0
4/6/2015 16:00:00,2064.87,2086.99,2056.52,2080.62,0
4/7/2015 16:00:00,2080.79,2089.81,2076.1,2076.33,0
4/8/2015 16:00:00,2076.94,2086.69,2073.3,2081.9,0
4/9/2015 16:00:00,2081.29,2093.31,2074.29,2091.18,0
4/10/2015 16:00:00,2091.51,2102.61,2091.51,2102.06,0
4/13/2015 16:00:00,2102.03,2107.65,2092.33,2092.43,0
4/14/2015 16:00:00,2092.28,2098.62,2083.24,2095.84,0
4/15/2015 16:00:00,2097.82,2111.91,2097.82,2106.63,0
4/16/2015 16:00:00,2105.96,2111.3,2100.02,2104.99,0
4/17/2015 16:00:00,2102.58,2102.58,2072.37,2081.18,0
4/20/2015 16:00:00,2084.11,2103.94,2084.11,2100.4,0
4/21/2015 16:00:00,2102.82,2109.64,2094.38,2097.29,0
4/22/2015 16:00:00,2098.27,2109.98,2091.05,2107.96,0
4/23/2015 16:00:00,2107.21,2120.49,2103.19,2112.93,0
4/24/2015 16:00:00,2112.8,2120.92,2112.8,2117.69,0
4/27/2015 16:00:00,2119.29,2125.92,2107.04,2108.92,0
4/28/2015 16:00:00,2108.35,2116.09,2094.89,2114.76,0
4/29/2015 16:00:00,2112.49,2113.65,2097.41,2106.85,0
4/30/2015 16:00:00,2105.52,2105.52,2077.59,2085.51,0
5/1/2015 16:00:00,2087.38,2108.41,2087.38,2108.29,0
5/4/2015 16:00:00,2110.23,2120.95,2110.23,2114.49,0
5/5/2015 16:00:00,2112.63,2115.24,2088.46,2089.46,0
5/6/2015 16:00:00,2091.26,2098.42,2067.93,2080.15,0
5/7/2015 16:00:00,2079.96,2092.9,2074.99,2088,0
5/8/2015 16:00:00,2092.13,2117.66,2092.13,2116.1,0
5/11/2015 16:00:00,2115.56,2117.69,2104.58,2105.33,0
5/12/2015 16:00:00,2102.87,2105.06,2085.57,2099.12,0
5/13/2015 16:00:00,2099.62,2110.19,2096.04,2098.48,0
5/14/2015 16:00:00,2100.43,2121.45,2100.43,2121.1,0
5/15/2015 16:00:00,2122.07,2123.89,2116.79,2122.73,0
5/18/2015 16:00:00,2121.3,2131.78,2120.01,2129.2,0
5/19/2015 16:00:00,2129.45,2133.02,2124.5,2127.83,0
5/20/2015 16:00:00,2127.79,2134.72,2122.59,2125.85,0
5/21/2015 16:00:00,2125.55,2134.28,2122.95,2130.82,0
